"1977" "1978" "1979" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990" "1991" "1992" "1993" "1994" "1995" "1996" "1997" "1998" "1999" "2000" "2001" "2002" "2003" "2004" "2005" "2006" "2007" "2008" "2009" "2010" "2011"
"165" 694.379824373924 816.900975062355 571.105056030877 541.237212465405 618.969024467616 561.597635018116 629.796040699426 620.576214767005 659.677560938832 738.688585287048 467.206320729719 629.2270822381 618.0819847122 665.304436282761 600.502303079398 589.841394382545 402.711123735727 563.693219552922 577.048178448808 336.328730074357 687.530512246877 717.455194997664 756.676310845049 747.265079236529 730.136728545734 536.221808373435 558.767577274848 499.729485838727 697.635628337282 463.686481227055 873.55166752073 675.139300098619 733.082747529829 928.337969472729 1021.86621397052
"166" 726.013004422233 736.166576951517 571.105056030877 773.583797628695 846.079449855981 561.597635018116 622.708367569583 623.883479648987 659.677560938832 510.313235620226 542.998236344602 629.2270822381 618.0819847122 665.304436282761 498.85222514091 589.841394382545 622.528700425511 541.341325176312 566.005519055342 590.528781957963 687.530512246877 453.821803064897 559.339741472847 605.222779458997 730.136728545734 583.460572296668 814.80327111589 720.040832462058 697.635628337282 463.686481227055 836.415351656406 679.598541022084 761.48122901615 936.50667219566 1040.09511594984
"167" 694.379824373924 791.546845496977 571.105056030877 773.583797628695 587.650080767836 359.279832157256 622.708367569583 620.576214767005 798.579539599771 517.934892760766 754.081918852961 583.090128381665 537.539053434893 504.220900185515 583.754272969451 520.695601743566 353.87954832894 541.341325176312 577.048178448808 504.560495756399 507.444517022438 556.751656166267 577.923167514592 552.81300756139 760.436275747439 601.028923791141 814.80327111589 720.040832462058 621.278642767504 753.655544684873 873.55166752073 679.598541022084 761.48122901615 907.687403849493 960.404882520228
"168" 694.379824373924 736.166576951517 525.480477720149 795.158177872716 587.650080767836 561.597635018116 404.356507492556 542.447623756399 738.138419428711 517.934892760766 754.081918852961 629.2270822381 606.850078340607 504.220900185515 583.754272969451 514.458822786803 409.719113693078 278.351633389561 633.89751313525 590.528781957963 569.649158334882 556.751656166267 577.923167514592 797.889399395886 760.436275747439 583.460572296668 814.80327111589 720.040832462058 621.278642767504 463.686481227055 784.746224467968 528.167611596862 761.48122901615 827.059816206866 1040.09511594984
"169" 694.379824373924 817.451022832206 571.105056030877 541.237212465405 846.079449855981 561.597635018116 468.910796652069 542.447623756399 819.892123715385 738.688585287048 542.998236344602 621.901526547741 606.850078340607 504.220900185515 498.85222514091 566.564952273128 359.534878177325 465.327226771417 577.048178448808 594.594373808931 687.530512246877 452.852509005353 706.425547680339 797.889399395886 730.136728545734 744.379544055727 814.80327111589 720.040832462058 621.278642767504 463.686481227055 836.415351656406 528.167611596862 733.082747529829 864.645044534258 1021.86621397052
"170" 694.379824373924 817.451022832206 770.098489289498 541.237212465405 587.650080767836 624.121586119193 468.910796652069 542.447623756399 798.579539599771 517.934892760766 844.59067104564 621.901526547741 349.345512920888 504.220900185515 549.542288829506 580.482946167521 359.534878177325 563.693219552922 577.048178448808 525.484707650049 687.530512246877 717.455194997664 756.676310845049 564.062229586576 760.436275747439 601.028923791141 519.52086715112 499.729485838727 757.858533602151 591.529152664296 836.415351656406 528.167611596862 733.082747529829 936.50667219566 1015.43369732878
"171" 434.061790086179 734.670127016562 770.098489289498 580.504091508469 548.212126698111 359.279832157256 622.708367569583 623.883479648987 819.892123715385 580.773744156039 542.998236344602 629.2270822381 606.850078340607 665.304436282761 583.754272969451 580.482946167521 402.711123735727 278.351633389561 398.745889919741 594.594373808931 687.530512246877 556.751656166267 509.794385948262 797.889399395886 730.136728545734 744.379544055727 814.80327111589 938.741430268807 621.278642767504 679.031150085332 873.55166752073 528.167611596862 733.082747529829 907.687403849493 1051.93683656043
"172" 726.013004422233 736.166576951517 525.480477720149 541.237212465405 548.212126698111 576.52443927045 837.629161437089 623.883479648987 793.583934729657 475.861199658412 489.044710382948 523.81544211558 618.0819847122 504.220900185515 600.502303079398 566.564952273128 622.528700425511 465.327226771417 633.89751313525 336.328730074357 735.858962498651 556.751656166267 577.923167514592 552.81300756139 760.436275747439 744.379544055727 814.80327111589 687.227247647408 621.278642767504 725.20405993331 815.86056306449 679.598541022084 761.48122901615 864.645044534258 1051.93683656043
"173" 660.991299609634 736.166576951517 620.554692517603 634.994854150915 587.650080767836 359.279832157256 622.708367569583 542.447623756399 738.138419428711 580.773744156039 844.59067104564 629.2270822381 349.345512920888 504.220900185515 549.542288829506 520.695601743566 622.528700425511 278.351633389561 633.89751313525 336.328730074357 687.530512246877 556.751656166267 577.923167514592 564.062229586576 760.436275747439 536.221808373435 519.52086715112 499.729485838727 757.858533602151 463.686481227055 815.86056306449 679.598541022084 761.48122901615 900.217930096449 960.404882520228
"174" 434.061790086179 816.900975062355 618.48660547648 580.504091508469 846.079449855981 484.333197004018 837.629161437089 542.447623756399 798.579539599771 578.27243958119 542.998236344602 629.2270822381 618.0819847122 639.466706822682 542.442019724489 514.458822786803 622.528700425511 541.341325176312 577.048178448808 525.484707650049 569.649158334882 452.852509005353 756.676310845049 564.062229586576 596.071891918985 536.221808373435 630.212981184152 499.729485838727 980.991183761223 591.529152664296 755.808372469862 586.836479170082 857.783831307516 864.645044534258 1051.93683656043
"175" 694.379824373924 736.166576951517 571.105056030877 580.504091508469 629.737696093966 484.333197004018 629.796040699426 623.883479648987 738.138419428711 475.861199658412 542.998236344602 629.2270822381 618.0819847122 665.304436282761 583.754272969451 514.458822786803 622.528700425511 530.824825624915 566.005519055342 448.900173518391 569.649158334882 717.455194997664 577.923167514592 564.062229586576 760.436275747439 744.379544055727 561.13599563808 687.227247647408 757.858533602151 591.529152664296 836.415351656406 528.167611596862 761.48122901615 864.645044534258 1051.93683656043
"176" 651.183630116476 669.216438971663 571.105056030877 634.994854150915 629.737696093966 561.597635018116 404.356507492556 623.883479648987 798.579539599771 738.688585287048 489.044710382948 523.81544211558 606.850078340607 504.220900185515 542.442019724489 514.458822786803 622.528700425511 530.824825624915 577.048178448808 336.328730074357 735.858962498651 453.821803064897 706.425547680339 552.81300756139 760.436275747439 536.221808373435 613.047578357409 720.040832462058 743.855937896048 463.686481227055 784.746224467968 679.598541022084 857.783831307516 936.50667219566 1021.86621397052
"177" 651.183630116476 816.900975062355 571.105056030877 634.994854150915 846.079449855981 484.333197004018 622.708367569583 623.883479648987 738.138419428711 738.688585287048 542.998236344602 629.2270822381 586.940392560648 376.461997113474 549.542288829506 580.482946167521 622.528700425511 477.48224873588 623.168064513126 525.484707650049 507.444517022438 453.821803064897 756.676310845049 747.265079236529 760.436275747439 533.288587163177 814.80327111589 720.040832462058 757.858533602151 725.20405993331 852.178045295022 675.139300098619 857.783831307516 900.217930096449 1051.93683656043
"178" 434.061790086179 734.670127016562 620.554692517603 795.158177872716 846.079449855981 484.333197004018 622.708367569583 542.447623756399 798.579539599771 738.688585287048 542.998236344602 652.948025145267 597.150251880857 504.220900185515 498.85222514091 514.458822786803 359.534878177325 563.693219552922 566.005519055342 594.594373808931 735.858962498651 717.455194997664 706.425547680339 605.222779458997 730.136728545734 744.379544055727 814.80327111589 720.040832462058 697.635628337282 679.031150085332 836.415351656406 528.167611596862 816.061573018733 907.687403849493 960.404882520228
"179" 660.991299609634 736.166576951517 571.105056030877 634.994854150915 548.212126698111 621.935644181297 837.629161437089 623.883479648987 798.579539599771 580.773744156039 542.998236344602 629.2270822381 349.345512920888 665.304436282761 583.754272969451 514.458822786803 409.719113693078 477.48224873588 623.168064513126 504.560495756399 687.530512246877 452.852509005353 577.923167514592 605.222779458997 730.136728545734 500.647006293667 814.80327111589 687.227247647408 757.858533602151 591.529152664296 836.415351656406 679.598541022084 733.082747529829 827.059816206866 1021.86621397052
"180" 694.379824373924 791.546845496977 604.170407958238 580.504091508469 587.650080767836 484.333197004018 622.708367569583 381.128497355386 819.892123715385 580.773744156039 548.537667021489 652.948025145267 618.0819847122 593.125812121238 583.754272969451 566.564952273128 402.711123735727 477.48224873588 623.168064513126 336.328730074357 687.530512246877 717.455194997664 577.923167514592 564.062229586576 596.071891918985 601.028923791141 561.13599563808 720.040832462058 757.858533602151 753.655544684873 836.415351656406 528.167611596862 857.783831307516 936.50667219566 1040.09511594984
"181" 694.379824373924 816.900975062355 618.48660547648 773.583797628695 846.079449855981 621.935644181297 622.708367569583 623.883479648987 798.579539599771 475.861199658412 542.998236344602 629.2270822381 618.0819847122 504.220900185515 583.754272969451 566.564952273128 454.669597599578 563.693219552922 577.048178448808 336.328730074357 569.649158334882 452.852509005353 706.425547680339 564.062229586576 694.010824406515 500.647006293667 814.80327111589 720.040832462058 757.858533602151 463.686481227055 815.86056306449 675.139300098619 834.503223360832 936.50667219566 886.337882657178
"182" 726.013004422233 816.900975062355 525.480477720149 634.994854150915 846.079449855981 561.597635018116 622.708367569583 620.576214767005 798.579539599771 580.773744156039 489.044710382948 629.2270822381 597.150251880857 504.220900185515 498.85222514091 514.458822786803 359.534878177325 541.341325176312 623.168064513126 590.528781957963 569.649158334882 717.455194997664 577.923167514592 564.062229586576 760.436275747439 744.379544055727 814.80327111589 720.040832462058 757.858533602151 679.031150085332 755.808372469862 528.167611596862 733.082747529829 864.645044534258 1015.43369732878
"183" 434.061790086179 817.451022832206 620.554692517603 541.237212465405 587.650080767836 484.333197004018 404.356507492556 623.883479648987 798.579539599771 580.773744156039 542.998236344602 629.2270822381 618.0819847122 376.461997113474 498.438569507149 589.841394382545 454.669597599578 465.327226771417 633.89751313525 336.328730074357 687.530512246877 717.455194997664 756.676310845049 512.921146057039 468.939157755465 744.379544055727 613.047578357409 720.040832462058 980.991183761223 463.686481227055 836.415351656406 528.167611596862 761.48122901615 928.337969472729 1051.93683656043
"184" 704.704875494455 736.166576951517 618.48660547648 580.504091508469 618.969024467616 576.52443927045 550.947080835982 620.576214767005 659.677560938832 738.688585287048 467.206320729719 621.901526547741 606.850078340607 376.461997113474 600.502303079398 331.837533889848 359.534878177325 477.48224873588 623.168064513126 336.328730074357 687.530512246877 556.204044230223 559.339741472847 564.062229586576 760.436275747439 744.379544055727 613.047578357409 687.227247647408 621.278642767504 725.20405993331 784.746224467968 528.167611596862 816.061573018733 900.217930096449 1051.93683656043
"185" 726.013004422233 816.900975062355 525.480477720149 634.994854150915 603.305518998774 484.333197004018 837.629161437089 381.128497355386 738.138419428711 580.773744156039 542.998236344602 621.901526547741 537.539053434893 504.220900185515 549.542288829506 589.841394382545 353.87954832894 541.341325176312 633.89751313525 525.484707650049 687.530512246877 453.821803064897 577.923167514592 564.062229586576 468.939157755465 744.379544055727 814.80327111589 499.729485838727 757.858533602151 679.031150085332 755.808372469862 675.139300098619 761.48122901615 864.645044534258 1015.43369732878
"186" 694.379824373924 736.166576951517 571.105056030877 773.583797628695 548.212126698111 624.121586119193 550.947080835982 623.883479648987 793.583934729657 738.688585287048 548.537667021489 629.2270822381 606.850078340607 665.304436282761 542.442019724489 520.695601743566 359.534878177325 530.824825624915 633.89751313525 590.528781957963 687.530512246877 717.455194997664 577.923167514592 797.889399395886 596.071891918985 583.460572296668 814.80327111589 499.729485838727 757.858533602151 463.686481227055 836.415351656406 675.139300098619 761.48122901615 827.059816206866 960.404882520228
"187" 694.379824373924 736.166576951517 571.105056030877 580.504091508469 548.212126698111 484.333197004018 837.629161437089 381.128497355386 793.583934729657 578.27243958119 542.998236344602 629.2270822381 606.850078340607 639.466706822682 600.502303079398 520.695601743566 622.528700425511 278.351633389561 577.048178448808 504.560495756399 687.530512246877 568.829420127596 756.676310845049 564.062229586576 596.071891918985 744.379544055727 814.80327111589 938.741430268807 697.635628337282 648.919809611522 836.415351656406 528.167611596862 669.215365437751 936.50667219566 1051.93683656043
"188" 694.379824373924 816.900975062355 571.105056030877 634.994854150915 846.079449855981 624.121586119193 629.796040699426 623.883479648987 798.579539599771 578.27243958119 844.59067104564 621.901526547741 618.0819847122 593.125812121238 583.754272969451 514.458822786803 409.719113693078 541.341325176312 664.029580825499 590.528781957963 687.530512246877 717.455194997664 472.216731098668 797.889399395886 730.136728545734 533.288587163177 558.767577274848 762.004124476588 757.858533602151 679.031150085332 836.415351656406 528.167611596862 816.061573018733 936.50667219566 960.404882520228
"189" 694.379824373924 817.451022832206 571.105056030877 541.237212465405 548.212126698111 621.935644181297 622.708367569583 542.447623756399 798.579539599771 580.773744156039 542.998236344602 629.2270822381 537.539053434893 504.220900185515 583.754272969451 589.841394382545 622.528700425511 541.341325176312 577.048178448808 525.484707650049 549.542362585263 556.751656166267 509.794385948262 797.889399395886 468.939157755465 744.379544055727 630.212981184152 499.729485838727 641.712204750718 463.686481227055 755.808372469862 528.167611596862 733.082747529829 936.50667219566 1051.93683656043
"190" 694.379824373924 817.451022832206 604.170407958238 634.994854150915 548.212126698111 484.333197004018 837.629161437089 608.640746618425 798.579539599771 738.688585287048 542.998236344602 621.901526547741 618.0819847122 584.539486403025 498.85222514091 566.564952273128 622.528700425511 530.824825624915 664.029580825499 336.328730074357 735.858962498651 568.829420127596 509.794385948262 552.81300756139 760.436275747439 583.460572296668 814.80327111589 938.741430268807 757.858533602151 679.031150085332 836.415351656406 669.478138332983 857.783831307516 936.50667219566 1015.43369732878
"191" 694.379824373924 736.166576951517 770.098489289498 541.237212465405 846.079449855981 484.333197004018 629.796040699426 639.135737174768 798.579539599771 738.688585287048 542.998236344602 621.901526547741 586.940392560648 665.304436282761 583.754272969451 589.841394382545 359.534878177325 541.341325176312 633.89751313525 336.328730074357 687.530512246877 717.455194997664 577.923167514592 564.062229586576 760.436275747439 500.647006293667 814.80327111589 499.729485838727 697.635628337282 679.031150085332 836.415351656406 586.836479170082 733.082747529829 936.50667219566 1021.86621397052
"192" 726.013004422233 816.900975062355 618.48660547648 541.237212465405 846.079449855981 484.333197004018 622.708367569583 608.640746618425 738.138419428711 580.773744156039 754.081918852961 621.901526547741 606.850078340607 665.304436282761 549.542288829506 514.458822786803 622.528700425511 278.351633389561 577.048178448808 525.484707650049 446.774776457831 556.751656166267 756.676310845049 564.062229586576 760.436275747439 583.460572296668 630.212981184152 720.040832462058 621.278642767504 679.031150085332 852.178045295022 669.478138332983 857.783831307516 907.687403849493 1015.43369732878
"193" 726.013004422233 817.451022832206 618.48660547648 541.237212465405 846.079449855981 621.935644181297 550.947080835982 623.883479648987 738.138419428711 475.861199658412 844.59067104564 629.2270822381 618.0819847122 665.304436282761 583.754272969451 514.458822786803 359.534878177325 530.824825624915 633.89751313525 590.528781957963 735.858962498651 717.455194997664 577.923167514592 605.222779458997 760.436275747439 744.379544055727 814.80327111589 720.040832462058 980.991183761223 679.031150085332 815.86056306449 669.478138332983 816.061573018733 864.645044534258 960.404882520228
"194" 434.061790086179 736.166576951517 770.098489289498 634.994854150915 846.079449855981 621.935644181297 622.708367569583 623.883479648987 819.892123715385 580.773744156039 542.998236344602 621.901526547741 606.850078340607 639.466706822682 542.442019724489 514.458822786803 359.534878177325 541.341325176312 623.168064513126 590.528781957963 735.858962498651 453.821803064897 509.794385948262 747.265079236529 694.010824406515 536.221808373435 814.80327111589 687.227247647408 621.278642767504 679.031150085332 815.86056306449 528.167611596862 761.48122901615 864.645044534258 960.404882520228
"195" 434.061790086179 669.216438971663 571.105056030877 634.994854150915 587.650080767836 624.121586119193 404.356507492556 620.576214767005 798.579539599771 517.934892760766 542.998236344602 629.2270822381 597.150251880857 593.125812121238 583.754272969451 331.837533889848 402.711123735727 541.341325176312 577.048178448808 336.328730074357 549.542362585263 717.455194997664 706.425547680339 564.062229586576 596.071891918985 500.647006293667 814.80327111589 499.729485838727 757.858533602151 463.686481227055 784.746224467968 528.167611596862 733.082747529829 936.50667219566 1021.86621397052
"196" 694.379824373924 791.546845496977 571.105056030877 541.237212465405 846.079449855981 484.333197004018 837.629161437089 381.128497355386 793.583934729657 738.688585287048 489.044710382948 652.948025145267 597.150251880857 593.125812121238 583.754272969451 514.458822786803 409.719113693078 541.341325176312 623.168064513126 594.594373808931 735.858962498651 717.455194997664 756.676310845049 605.222779458997 596.071891918985 500.647006293667 561.13599563808 720.040832462058 980.991183761223 591.529152664296 784.746224467968 679.598541022084 761.48122901615 864.645044534258 960.404882520228
"197" 704.704875494455 734.670127016562 618.48660547648 634.994854150915 548.212126698111 624.121586119193 837.629161437089 381.128497355386 819.892123715385 738.688585287048 542.998236344602 583.090128381665 618.0819847122 593.125812121238 498.85222514091 589.841394382545 622.528700425511 477.48224873588 577.048178448808 336.328730074357 687.530512246877 717.455194997664 559.339741472847 564.062229586576 730.136728545734 601.028923791141 561.13599563808 720.040832462058 621.278642767504 679.031150085332 836.415351656406 679.598541022084 761.48122901615 907.687403849493 1015.43369732878
"198" 651.183630116476 816.900975062355 571.105056030877 824.99885686596 846.079449855981 484.333197004018 622.708367569583 623.883479648987 793.583934729657 580.773744156039 542.998236344602 621.901526547741 597.150251880857 504.220900185515 583.754272969451 514.458822786803 402.711123735727 477.48224873588 577.048178448808 594.594373808931 687.530512246877 453.821803064897 509.794385948262 564.062229586576 760.436275747439 533.288587163177 558.767577274848 720.040832462058 980.991183761223 463.686481227055 836.415351656406 528.167611596862 733.082747529829 907.687403849493 1015.43369732878
"199" 726.013004422233 816.900975062355 571.105056030877 634.994854150915 846.079449855981 621.935644181297 622.708367569583 623.883479648987 659.677560938832 580.773744156039 844.59067104564 621.901526547741 618.0819847122 665.304436282761 583.754272969451 331.837533889848 359.534878177325 530.824825624915 623.168064513126 336.328730074357 569.649158334882 717.455194997664 577.923167514592 564.062229586576 760.436275747439 583.460572296668 561.13599563808 720.040832462058 757.858533602151 463.686481227055 852.178045295022 675.139300098619 733.082747529829 900.217930096449 1051.93683656043
"200" 726.013004422233 736.166576951517 525.480477720149 580.504091508469 846.079449855981 359.279832157256 550.947080835982 608.640746618425 798.579539599771 578.27243958119 844.59067104564 629.2270822381 618.0819847122 504.220900185515 583.754272969451 514.458822786803 353.87954832894 541.341325176312 398.745889919741 336.328730074357 569.649158334882 453.821803064897 472.216731098668 512.921146057039 730.136728545734 601.028923791141 558.767577274848 499.729485838727 621.278642767504 648.919809611522 784.746224467968 675.139300098619 857.783831307516 907.687403849493 960.404882520228
"201" 694.379824373924 736.166576951517 770.098489289498 773.583797628695 846.079449855981 359.279832157256 622.708367569583 542.447623756399 798.579539599771 580.773744156039 542.998236344602 629.2270822381 606.850078340607 639.466706822682 498.438569507149 514.458822786803 622.528700425511 541.341325176312 577.048178448808 590.528781957963 687.530512246877 717.455194997664 756.676310845049 564.062229586576 468.939157755465 536.221808373435 558.767577274848 499.729485838727 980.991183761223 679.031150085332 836.415351656406 586.836479170082 816.061573018733 907.687403849493 1015.43369732878
"202" 694.379824373924 736.166576951517 525.480477720149 541.237212465405 846.079449855981 359.279832157256 468.910796652069 608.640746618425 793.583934729657 517.934892760766 754.081918852961 629.2270822381 537.539053434893 376.461997113474 549.542288829506 566.564952273128 622.528700425511 477.48224873588 633.89751313525 590.528781957963 446.774776457831 453.821803064897 706.425547680339 747.265079236529 760.436275747439 601.028923791141 814.80327111589 720.040832462058 621.278642767504 463.686481227055 815.86056306449 528.167611596862 733.082747529829 936.50667219566 886.337882657178
"203" 694.379824373924 816.900975062355 571.105056030877 634.994854150915 603.305518998774 561.597635018116 629.796040699426 620.576214767005 798.579539599771 738.688585287048 467.206320729719 583.090128381665 597.150251880857 504.220900185515 498.85222514091 566.564952273128 353.87954832894 541.341325176312 566.005519055342 504.560495756399 687.530512246877 717.455194997664 577.923167514592 564.062229586576 730.136728545734 744.379544055727 561.13599563808 762.004124476588 757.858533602151 463.686481227055 836.415351656406 669.478138332983 834.503223360832 928.337969472729 1051.93683656043
"204" 694.379824373924 734.670127016562 618.48660547648 541.237212465405 846.079449855981 576.52443927045 629.796040699426 623.883479648987 793.583934729657 738.688585287048 467.206320729719 683.510238420147 618.0819847122 504.220900185515 583.754272969451 580.482946167521 359.534878177325 278.351633389561 577.048178448808 336.328730074357 735.858962498651 717.455194997664 577.923167514592 797.889399395886 596.071891918985 744.379544055727 814.80327111589 762.004124476588 757.858533602151 648.919809611522 836.415351656406 586.836479170082 857.783831307516 864.645044534258 1021.86621397052
"205" 434.061790086179 791.546845496977 571.105056030877 580.504091508469 846.079449855981 621.935644181297 622.708367569583 623.883479648987 798.579539599771 580.773744156039 542.998236344602 621.901526547741 606.850078340607 593.125812121238 498.85222514091 514.458822786803 622.528700425511 530.824825624915 577.048178448808 525.484707650049 735.858962498651 717.455194997664 509.794385948262 747.265079236529 760.436275747439 744.379544055727 561.13599563808 762.004124476588 621.278642767504 725.20405993331 836.415351656406 679.598541022084 733.082747529829 864.645044534258 960.404882520228
"206" 704.704875494455 816.900975062355 525.480477720149 541.237212465405 603.305518998774 624.121586119193 622.708367569583 620.576214767005 798.579539599771 580.773744156039 542.998236344602 629.2270822381 618.0819847122 504.220900185515 549.542288829506 514.458822786803 359.534878177325 530.824825624915 633.89751313525 594.594373808931 687.530512246877 556.204044230223 756.676310845049 797.889399395886 694.010824406515 744.379544055727 814.80327111589 938.741430268807 757.858533602151 725.20405993331 815.86056306449 586.836479170082 816.061573018733 864.645044534258 1021.86621397052
"207" 694.379824373924 791.546845496977 571.105056030877 824.99885686596 548.212126698111 561.597635018116 404.356507492556 639.135737174768 738.138419428711 578.27243958119 467.206320729719 621.901526547741 349.345512920888 504.220900185515 498.438569507149 589.841394382545 359.534878177325 278.351633389561 577.048178448808 594.594373808931 507.444517022438 717.455194997664 577.923167514592 747.265079236529 468.939157755465 536.221808373435 613.047578357409 564.294250097266 757.858533602151 591.529152664296 836.415351656406 675.139300098619 857.783831307516 928.337969472729 1021.86621397052
"208" 694.379824373924 817.451022832206 604.170407958238 580.504091508469 846.079449855981 621.935644181297 622.708367569583 608.640746618425 798.579539599771 738.688585287048 844.59067104564 621.901526547741 606.850078340607 504.220900185515 498.85222514091 514.458822786803 622.528700425511 541.341325176312 577.048178448808 336.328730074357 735.858962498651 556.751656166267 577.923167514592 564.062229586576 694.010824406515 744.379544055727 814.80327111589 720.040832462058 757.858533602151 463.686481227055 873.55166752073 528.167611596862 857.783831307516 827.059816206866 1051.93683656043
"209" 434.061790086179 736.166576951517 571.105056030877 541.237212465405 846.079449855981 359.279832157256 837.629161437089 542.447623756399 707.645875465643 580.773744156039 542.998236344602 621.901526547741 349.345512920888 504.220900185515 498.85222514091 580.482946167521 359.534878177325 477.48224873588 577.048178448808 590.528781957963 687.530512246877 556.751656166267 756.676310845049 564.062229586576 694.010824406515 744.379544055727 558.767577274848 720.040832462058 641.712204750718 648.919809611522 784.746224467968 528.167611596862 669.215365437751 864.645044534258 1040.09511594984
"210" 694.379824373924 736.166576951517 770.098489289498 541.237212465405 548.212126698111 576.52443927045 837.629161437089 623.883479648987 819.892123715385 510.313235620226 542.998236344602 523.81544211558 618.0819847122 504.220900185515 549.542288829506 514.458822786803 359.534878177325 541.341325176312 623.168064513126 336.328730074357 687.530512246877 452.852509005353 756.676310845049 552.81300756139 468.939157755465 536.221808373435 558.767577274848 938.741430268807 980.991183761223 463.686481227055 784.746224467968 669.478138332983 857.783831307516 900.217930096449 1051.93683656043
"211" 704.704875494455 736.166576951517 571.105056030877 541.237212465405 603.305518998774 624.121586119193 629.796040699426 608.640746618425 798.579539599771 580.773744156039 542.998236344602 652.948025145267 618.0819847122 593.125812121238 498.438569507149 520.695601743566 359.534878177325 477.48224873588 633.89751313525 590.528781957963 446.774776457831 556.751656166267 756.676310845049 552.81300756139 685.185815428185 744.379544055727 561.13599563808 720.040832462058 621.278642767504 463.686481227055 836.415351656406 528.167611596862 816.061573018733 864.645044534258 1051.93683656043
"212" 704.704875494455 736.166576951517 604.170407958238 773.583797628695 587.650080767836 484.333197004018 622.708367569583 623.883479648987 798.579539599771 580.773744156039 542.998236344602 629.2270822381 537.539053434893 665.304436282761 583.754272969451 566.564952273128 409.719113693078 541.341325176312 398.745889919741 448.900173518391 735.858962498651 453.821803064897 706.425547680339 564.062229586576 694.010824406515 744.379544055727 561.13599563808 938.741430268807 641.712204750718 648.919809611522 873.55166752073 679.598541022084 761.48122901615 864.645044534258 960.404882520228
"213" 660.991299609634 734.670127016562 620.554692517603 541.237212465405 587.650080767836 561.597635018116 629.796040699426 620.576214767005 707.645875465643 580.773744156039 467.206320729719 583.090128381665 606.850078340607 504.220900185515 549.542288829506 514.458822786803 409.719113693078 477.48224873588 577.048178448808 504.560495756399 735.858962498651 568.829420127596 577.923167514592 564.062229586576 760.436275747439 583.460572296668 814.80327111589 720.040832462058 743.855937896048 463.686481227055 873.55166752073 528.167611596862 816.061573018733 864.645044534258 886.337882657178
"214" 694.379824373924 736.166576951517 571.105056030877 541.237212465405 846.079449855981 484.333197004018 837.629161437089 623.883479648987 798.579539599771 475.861199658412 844.59067104564 583.090128381665 606.850078340607 504.220900185515 542.442019724489 589.841394382545 622.528700425511 541.341325176312 664.029580825499 590.528781957963 687.530512246877 717.455194997664 577.923167514592 797.889399395886 760.436275747439 536.221808373435 561.13599563808 720.040832462058 621.278642767504 463.686481227055 873.55166752073 679.598541022084 733.082747529829 907.687403849493 1051.93683656043
"215" 726.013004422233 736.166576951517 770.098489289498 541.237212465405 587.650080767836 561.597635018116 837.629161437089 620.576214767005 707.645875465643 475.861199658412 844.59067104564 629.2270822381 606.850078340607 504.220900185515 549.542288829506 514.458822786803 359.534878177325 278.351633389561 577.048178448808 590.528781957963 735.858962498651 717.455194997664 472.216731098668 552.81300756139 760.436275747439 533.288587163177 814.80327111589 720.040832462058 757.858533602151 463.686481227055 873.55166752073 528.167611596862 733.082747529829 936.50667219566 886.337882657178
"216" 726.013004422233 734.670127016562 618.48660547648 541.237212465405 587.650080767836 359.279832157256 622.708367569583 608.640746618425 659.677560938832 517.934892760766 542.998236344602 629.2270822381 618.0819847122 504.220900185515 549.542288829506 566.564952273128 622.528700425511 563.693219552922 577.048178448808 590.528781957963 735.858962498651 556.751656166267 706.425547680339 747.265079236529 468.939157755465 601.028923791141 558.767577274848 564.294250097266 621.278642767504 463.686481227055 836.415351656406 528.167611596862 761.48122901615 907.687403849493 1040.09511594984
"217" 694.379824373924 791.546845496977 770.098489289498 634.994854150915 603.305518998774 484.333197004018 622.708367569583 542.447623756399 798.579539599771 475.861199658412 542.998236344602 523.81544211558 537.539053434893 665.304436282761 498.85222514091 331.837533889848 622.528700425511 541.341325176312 623.168064513126 448.900173518391 735.858962498651 717.455194997664 756.676310845049 797.889399395886 596.071891918985 744.379544055727 814.80327111589 938.741430268807 757.858533602151 725.20405993331 836.415351656406 586.836479170082 733.082747529829 936.50667219566 1051.93683656043
"218" 726.013004422233 816.900975062355 618.48660547648 580.504091508469 846.079449855981 624.121586119193 468.910796652069 623.883479648987 798.579539599771 578.27243958119 542.998236344602 621.901526547741 618.0819847122 593.125812121238 583.754272969451 580.482946167521 622.528700425511 541.341325176312 566.005519055342 594.594373808931 687.530512246877 453.821803064897 706.425547680339 747.265079236529 694.010824406515 500.647006293667 561.13599563808 720.040832462058 757.858533602151 648.919809611522 873.55166752073 528.167611596862 761.48122901615 907.687403849493 1040.09511594984
"219" 660.991299609634 736.166576951517 770.098489289498 580.504091508469 846.079449855981 576.52443927045 629.796040699426 623.883479648987 793.583934729657 738.688585287048 542.998236344602 629.2270822381 618.0819847122 504.220900185515 549.542288829506 589.841394382545 359.534878177325 465.327226771417 577.048178448808 525.484707650049 549.542362585263 717.455194997664 577.923167514592 564.062229586576 694.010824406515 536.221808373435 630.212981184152 938.741430268807 743.855937896048 463.686481227055 852.178045295022 528.167611596862 733.082747529829 827.059816206866 1051.93683656043
